ENTITY_NAME*|*ENTITY_NUM*|*INITIAL_FILING_DATE*|*JURISDICTION*|*ENTITY_STATUS*|*STANDING_SOS*|*ENTITY_TYPE*|*FILING_TYPE*|*FOREIGN_NAME*|*STANDING_FTB*|*STANDING_VCFCF*|*STANDING_AGENT*|*SUSPENSION_DATE*|*LAST_SI_FILE_NUMBER*|*LAST_SI_FILE_DATE*|*PRINCIPAL_ADDRESS*|*PRINCIPAL_ADDRESS2*|*PRINCIPAL_CITY*|*PRINCIPAL_STATE*|*PRINCIPAL_COUNTRY*|*PRINCIPAL_POSTAL_CODE*|*MAILING_ADDRESS*|*MAILING_ADDRESS2*|*MAILING_ADDRESS3*|*MAILING_CITY*|*MAILING_STATE*|*MAILING_COUNTRY*|*MAILING_POSTAL_CODE*|*PRINCIPAL_ADDRESS_IN_CA*|*PRINCIPAL_ADDRESS2_IN_CA*|*PRINCIPAL_CITY_IN_CA*|*PRINCIPAL_STATE_IN_CA*|*PRINCIPAL_COUNTRY_IN_CA*|*PRINCIPAL_POSTAL_CODE_IN_CA*|*LLC_MANAGEMENT_STRUCTURE*|*TYPE_OF_BUSINESS
RVX Creative, LLC*|*B20250157227*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*131 E 3RD ST*|**|*SAN DIMAS*|*CA*|*United States*|*91773*|*131 E 3RD ST*|**|**|*SAN DIMAS*|*CA*|*United States*|*91773*|**|**|**|**|**|**|*One Manager*|*
RW GROUP LA LLC*|*B20250157877*|*06/10/2025*|*TEXAS*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|*RW GROUP LLC*|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2801 WATERWALL DRIVE APT#513*|**|*HOUSTON*|*TX*|*United States*|*77056*|*2801 WATERWALL DRIVE APT#513*|**|**|*HOUSTON*|*TX*|*United States*|*77056*|*4252 S HOLLYHOCK PASEO UNIT48*|**|*ONTARIO*|*CA*|*United States*|*91761*|**|*
RWC RVIVE STA CLARITA, PC*|*B20250154114*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*27125 SIERRA HWY*|*SUITE 325 (2ND FLOOR)*|*SANTA CLARITA*|*CA*|*United States*|*91351*|*27125 SIERRA HWY*|*SUITE 325 (2ND FLOOR)*|**|*SANTA CLARITA*|*CA*|*United States*|*91351*|**|**|**|**|**|**|**|*
RWK Group LLC*|*B20250159971*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10299 TRADEMARK ST*|**|*RANCHO CUCAMONGA*|*CA*|*United States*|*91730*|*10299 TRADEMARK ST*|**|**|*RANCHO CUCAMONGA*|*CA*|*United States*|*91730*|**|**|**|**|**|**|*One Manager*|*
RWK VENTURES LLC*|*B20250158426*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1401 21ST STREET*|*SUITE R*|*SACRAMENTO*|*CA*|*United States*|*95811*|*1401 21ST STREET*|*SUITE R*|**|*SACRAMENTO*|*CA*|*United States*|*95811*|**|**|**|**|**|**|*All LLC Member(s)*|*
RY SnapServe LLC*|*B20250159413*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251280659*|*Jun 12 2025  6:18PM*|*3205 E LAVENDER DR*|**|*ONTARIO*|*CA*|*United States*|*91762*|*3205 E LAVENDER DR*|**|**|*ONTARIO*|*CA*|*United States*|*91762*|**|**|**|**|**|**|*One Manager*|*SERVICE
RYAN C PHAM MD PC*|*B20250158625*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1142 SOUTH DIAMOND BAR BOULEVARD, 659*|**|*DIAMOND BAR*|*CA*|*United States*|*91765*|*1142 SOUTH DIAMOND BAR BOULEVARD, 659*|**|**|*DIAMOND BAR*|*CA*|*United States*|*91765*|**|**|**|**|**|**|**|*
Ryder Import Inc*|*B20250157916*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251273531*|*Jun 11 2025  7:30PM*|*1968 S. COAST HWY #5283*|**|*LAGUNA BEACH*|*CA*|*United States*|*92651*|*1968 S. COAST HWY #5283*|**|**|*LAGUNA BEACH*|*CA*|*United States*|*92651*|**|**|**|**|**|**|**|*internet
S & C Professional LLC*|*B20250161266*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6150 CANOGA AVE*|*APT 331*|*WOODLAND HILLS*|*CA*|*United States*|*91367*|*6150 CANOGA AVE*|*APT 331*|**|*WOODLAND HILLS*|*CA*|*United States*|*91367*|**|**|**|**|**|**|*One Manager*|*
S and L Ventures LLC*|*B20250161260*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251273677*|*Jun 11 2025  8:34PM*|*455 MARKET ST STE 1940 #275624*|**|*SAN FRANCISCO*|*CA*|*United States*|*94105*|*455 MARKET ST STE 1940 #275624*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94105*|**|**|**|**|**|**|*All LLC Member(s)*|*My company will invest in commercial property.
S AND S PLATINUM INC*|*B20250161321*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251278118*|*Jun 12 2025  1:45PM*|*19353 ABERT ST*|**|*ROWAND HEIGHTS*|*CA*|*United States*|*91748*|*19353 ABERT ST*|**|**|*ROWAND HEIGHTS*|*CA*|*United States*|*91748*|*19353 ABERT ST*|**|*ROWAND HEIGHTS*|*CA*|*United States*|*91748*|**|*RETAIL
S STAR SERVICES INC*|*B20250158074*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251270085*|*Jun 11 2025 12:56PM*|*1449 11TH AVE*|**|*OAKLAND*|*CA*|*United States*|*94606*|*20821 CHESTER ST*|*C*|**|*CASTRO VALLEY*|*CA*|*United States*|*94546*|*1449 11TH AVE*|**|*OAKLAND*|*CA*|*United States*|*94606*|**|*SERVICES
S T RECYCLING LLC*|*B20250164683*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*12452 EMERALDSTONE DR*|**|*VICTORVILLE*|*CA*|*United States*|*92392*|*12452 EMERALDSTONE DR*|**|**|*VICTORVILLE*|*CA*|*United States*|*92392*|**|**|**|**|**|**|*One Manager*|*
S&A Auto Diagnostics LLC*|*B20250158497*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4039 MARATHON STREET*|*9*|*LOS ANGELES*|*CA*|*United States*|*90029*|*4039 MARATHON STREET*|*9*|**|*LOS ANGELES*|*CA*|*United States*|*90029*|**|**|**|**|**|**|*All LLC Member(s)*|*
S&A Capitol, LLC*|*B20250162594*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*13299 MONO WAY*|**|*SONORA*|*CA*|*United States*|*95370*|*PO BOX 58*|**|**|*SONORA*|*CA*|*United States*|*95370*|**|**|**|**|**|**|*All LLC Member(s)*|*
S&L Sales Business LLC*|*B20250164017*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*45351 18TH STREET EAST*|**|*LANCASTER*|*CA*|*United States*|*93535*|*45351 18TH STREET EAST*|**|**|*LANCASTER*|*CA*|*United States*|*93535*|**|**|**|**|**|**|*All LLC Member(s)*|*
S&T Teriyaki Group Inc*|*B20250159969*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3505 SANTIAGO COURT*|**|*MERCED*|*CA*|*United States*|*95348*|*3505 SANTIAGO COURT*|**|**|*MERCED*|*CA*|*United States*|*95348*|**|**|**|**|**|**|**|*
S. SHER ART COMPANY*|*B20250159148*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251275835*|*Jun 12 2025 10:23AM*|*7515 CAPISTRANO AVE*|**|*WEST HILLS*|*CA*|*United States*|*91307*|*7515 CAPISTRANO AVE*|**|**|*WEST HILLS*|*CA*|*United States*|*91307*|*7515 CAPISTRANO AVE*|**|*WEST HILLS*|*CA*|*United States*|*91307*|**|*BEAUTY SALON
S.O.G Investments LLC*|*B20250163350*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*231 E 47TH ST*|**|*LOS ANGELES*|*CA*|*United States*|*90011*|*231 E 47TH ST*|**|**|*LOS ANGELES*|*CA*|*United States*|*90011*|**|**|**|**|**|**|*All LLC Member(s)*|*
S+W Administration, Inc.*|*B20250164038*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*450 SOUTH MELROSE DRIVE*|*SUIRE 200*|*VISTA*|*CA*|*United States*|*92081*|*450 SOUTH MELROSE DRIVE*|*SUITE 200*|**|*VISTA*|*CA*|*United States*|*92081*|**|**|**|**|**|**|**|*
Saavi Trucking Inc*|*B20250161923*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1363 BITTERN DR*|**|*SUNNYVALE*|*CA*|*United States*|*94087*|*1363 BITTERN DR*|**|**|*SUNNYVALE*|*CA*|*United States*|*94087*|**|**|**|**|**|**|**|*
SABAH RECOVERY CENTER INC*|*B20250163495*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10510 VICTORY BLVD SUITE 202*|**|*NORTH HOLLYWOOD*|*CA*|*United States*|*91606*|*10510 VICTORY BLVD SUITE 202*|**|**|*NORTH HOLLYWOOD*|*CA*|*United States*|*91606*|**|**|**|**|**|**|**|*
SABAH RECOVERY CENTER INC*|*B20250161639*|*06/11/2025*|*CALIFORNIA*|*Inactive*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|*2025-06-12 16:54:49.920*|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
Sabia Construction LLC*|*B20250162256*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*58 VIA BELARDO*|**|*GREENBRAE*|*CA*|*United States*|*94904*|*58 VIA BELARDO*|**|**|*GREENBRAE*|*CA*|*United States*|*94904*|**|**|**|**|**|**|*All LLC Member(s)*|*
Sabre Solutions, LLC*|*B20250164874*|*06/13/2025*|*ARIZONA*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*11437 EAST ASTER DR.*|**|*SCOTTSDALE*|*AZ*|*United States*|*85259*|*11437 EAST ASTER DR.*|**|**|*SCOTTSDALE*|*AZ*|*United States*|*85259*|*1968 S. COAST HWY*|*#836*|*LAGUNA BEACH*|*CA*|*United States*|*92651*|**|*
Sac Spuds LLC*|*B20250161621*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251278248*|*Jun 12 2025  2:06PM*|*2625 CLEAT LN*|**|*SACRAMENTO*|*CA*|*United States*|*95818*|*2121 BROADWAY, PO BOX 188243*|**|**|*SACRAMENTO*|*CA*|*United States*|*95818*|**|**|**|**|**|**|*All LLC Member(s)*|*Foodtruck specializing in providing gourmet baked potatoes.
Sac tesla rentals LLC*|*B20250162314*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*5113 VISTA SIERRA DRIVE*|**|*SACRAMENTO*|*CA*|*United States*|*95843*|*5113 VISTA SIERRA DRIVE*|**|**|*SACRAMENTO*|*CA*|*United States*|*95843*|**|**|**|**|**|**|*All LLC Member(s)*|*
Sacramento Gutter Guard LLC*|*B20250162553*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2525 Q ST*|**|*RIO LINDA*|*CA*|*United States*|*95673*|*1335 CHIGNAHUAPAN WAY*|**|**|*ROSEVILLE*|*CA*|*United States*|*95621*|**|**|**|**|**|**|*One Manager*|*
Sacramento Valley Pilates, LLC*|*B20250158856*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4595 CLUB VISTA WAY*|**|*LINCOLN*|*CA*|*United States*|*95648*|*4595 CLUB VISTA WAY*|**|**|*LINCOLN*|*CA*|*United States*|*95648*|**|**|**|**|**|**|*All LLC Member(s)*|*
Sacred Medicine Pathway*|*B20250155863*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Religious*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251261817*|*Jun 10 2025 12:06PM*|*1374 SIR FRANCIS DRAKE BOULEVARD*|**|*SAN ANSELMO*|*CA*|*United States*|*94960*|*1374 SIR FRANCIS DRAKE BOULEVARD*|**|**|*SAN ANSELMO*|*CA*|*United States*|*94960*|**|**|**|**|**|**|**|*
Sacred Space Therapeutics, Inc.*|*B20250156303*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*31526 RAILROAD CANYON RD SUITE 5*|**|*CANYON LAKE*|*CA*|*United States*|*92587*|*31526 RAILROAD CANYON RD SUITE 5*|**|**|*CANYON LAKE*|*CA*|*United States*|*92587*|**|**|**|**|**|**|**|*
Sacto Gardens LLC*|*B20250161129*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251282995*|*Jun 13 2025 10:33AM*|*1145 BATH LANE*|**|*VENTURA*|*CA*|*United States*|*93001*|*1145 BATH LANE*|**|**|*VENTURA*|*CA*|*United States*|*93001*|*1145 BATH LANE*|**|*VENTURA*|*CA*|*United States*|*93001*|*One Manager*|*Real estate management
SADAF KHANDAN DDS INC*|*B20250158514*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1810 MALCOM AVE*|*APT 304*|*LOS ANGELES*|*CA*|*United States*|*90025*|*1810 MALCOM AVE*|*APT 304*|**|*LOS ANGELES*|*CA*|*United States*|*90025*|**|**|**|**|**|**|**|*
Saddle Tramp LLC*|*B20250157964*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*28130 CASCADE RD*|**|*CASTAIC*|*CA*|*United States*|*91384*|*28130 CASCADE RD*|**|**|*CASTAIC*|*CA*|*United States*|*91384*|**|**|**|**|**|**|*All LLC Member(s)*|*
SAEROM CORP*|*B20250156432*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4697 E 48TH STREET*|**|*VERNON*|*CA*|*United States*|*90058*|*4697 E 48TH STREET*|**|**|*VERNON*|*CA*|*United States*|*90058*|**|**|**|**|**|**|**|*
SAF EXPRESS LLC*|*B20250156797*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*9826 PEPPER AVENUE*|**|*FONTANA*|*CA*|*United States*|*92335*|*9826 PEPPER AVENUE*|**|**|*FONTANA*|*CA*|*United States*|*92335*|**|**|**|**|**|**|*All LLC Member(s)*|*
Safe Choice Trucking LLC*|*B20250158124*|*06/09/2025*|*SOUTH DAKOTA*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*685 FIDDLESTICKS DR*|**|*BEN LOMOND*|*CA*|*United States*|*95005*|*685 FIDDLESTICKS DR*|**|*BEN LOMOND*|*BEN LOMOND*|*CA*|*Apo (Us)*|*95005*|*685 FIDDLESTICKS DR*|**|*BEN LOMOND*|*CA*|*United States*|*95005*|**|*
SAFE COMPANIONS AT HOME, LLC*|*B20250160856*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10906 ELKWOOD CIRCLE*|**|*RIVERSIDE*|*CA*|*United States*|*92503*|*10906 ELKWOOD CIRCLE*|**|**|*RIVERSIDE*|*CA*|*United States*|*92503*|**|**|**|**|**|**|*More Than One Manager*|*
Safe Haven Daycare Center LLC*|*B20250160541*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2360 SOUTH FAIRVIEW AVENUE*|**|*FRESNO*|*CA*|*United States*|*93706*|*2360 SOUTH FAIRVIEW AVENUE*|**|**|*FRESNO*|*CA*|*United States*|*93706*|**|**|**|**|**|**|*All LLC Member(s)*|*
Safe Moving Services Inc*|*B20250156742*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*19201 A-BEAR VALLEY RD*|*#1062*|*APPLE VALLEY*|*CA*|*United States*|*92308*|*19201 A-BEAR VALLEY RD*|*#1062*|**|*APPLE VALLEY*|*CA*|*United States*|*92308*|**|**|**|**|**|**|**|*
Safe Runs LLC*|*B20250159847*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251286465*|*Jun 13 2025  4:55PM*|*4154 CHESHIRE DR*|**|*CYPRESS*|*CA*|*United States*|*90630*|*4154 CHESHIRE DR*|**|**|*CYPRESS*|*CA*|*United States*|*90630*|*4154 CHESHIRE DR*|**|*CYPRESS*|*CA*|*United States*|*90630*|*One Manager*|*TRANSPORTATION SERVICE
SAFELIFE HEALTH SERVICES*|*B20250160356*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4 CHANDLER PL*|**|*RANCHO SANTA MARGARITA*|*CA*|*United States*|*92688*|*4 CHANDLER PL*|**|**|*RANCHO SANTA MARGARITA*|*CA*|*United States*|*92688*|**|**|**|**|**|**|**|*
SafeQuanta LLC*|*B20250161926*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2054 FIELDVIEW DR*|**|*TRACY*|*CA*|*United States*|*95377*|*2054 FIELDVIEW DR*|**|**|*TRACY*|*CA*|*United States*|*95377*|**|**|**|**|**|**|*One Manager*|*
SAFER COMMUNITIES PROJECT*|*B20250165230*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*490 43RD STREET*|*UNIT 296*|*OAKLAND*|*CA*|*United States*|*94609*|*490 43RD STREET*|*UNIT 296*|**|*OAKLAND*|*CA*|*United States*|*94609*|**|**|**|**|**|**|**|*
SafeSave Power INC*|*B20250162347*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10824 STAGG ST*|**|*SUN VALLEY*|*CA*|*United States*|*91352*|*10824 STAGG ST*|**|**|*SUN VALLEY*|*CA*|*United States*|*91352*|**|**|**|**|**|**|**|*
SafetyXPerience LLC*|*B20250163889*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*18832 6TH STREET*|**|*BLOOMINGTON*|*CA*|*United States*|*92316*|*18832 6TH STREET*|**|**|*BLOOMINGTON*|*CA*|*United States*|*92316*|**|**|**|**|**|**|*All LLC Member(s)*|*
SafeWorks Consulting LLC*|*B20250160741*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251274877*|*Jun 12 2025  8:47AM*|*10808 FOOTHILL BLVD, STE. 160-422*|**|*RANCHO CUCAMONGA*|*CA*|*United States*|*91730*|*10808 FOOTHILL BLVD, STE. 160-422*|**|**|*RANCHO CUCAMONGA*|*CA*|*United States*|*91730*|*10808 FOOTHILL BLVD, STE. 160-422*|**|*RANCHO CUCAMONGA*|*CA*|*United States*|*91730*|*All LLC Member(s)*|*OSHA compliance, risk assessments, safety training
SAFIDON TRANSPORT INC*|*B20250161569*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251285525*|*Jun 13 2025  3:02PM*|*5417 W NORWICH AVE*|**|*FRESNO*|*CA*|*United States*|*93722*|*5417 W NORWICH AVE*|**|**|*FRESNO*|*CA*|*United States*|*93722*|*5417 W NORWICH AVE*|**|*FRESNO*|*CA*|*United States*|*93722*|**|*TRANSPORTATION
Sagar's Mom Corp*|*B20250160427*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2049 CENTURY PARK E, SUITE 1400*|**|*LOS ANGELES*|*CA*|*United States*|*90067*|*C/O GROUND CONTROL BUS. MGMT, 2049 CENTURY PARK, STE. 1400*|**|**|*LOS ANGELES*|*CA*|*United States*|*90067*|**|**|**|**|**|**|**|*
Sage Beauty & Wellness Co.*|*B20250158910*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2139 1ST STREET*|**|*NAPA*|*CA*|*United States*|*94559*|*2139 1ST STREET*|**|**|*NAPA*|*CA*|*United States*|*94559*|**|**|**|**|**|**|**|*
Sagewood LLC*|*B20250160052*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251271798*|*Jun 11 2025  3:14PM*|*4334 MATILIJA AVE APT 227*|**|*SHERMAN OAKS*|*CA*|*United States*|*91423*|*4334 MATILIJA AVE APT 227*|**|**|*SHERMAN OAKS*|*CA*|*United States*|*91423*|*4334 MATILIJA AVE APT 227*|**|*SHERMAN OAKS*|*CA*|*United States*|*91423*|*All LLC Member(s)*|*The LLC will help rent existing venue space
SAGHATELYAN LLC*|*B20250160461*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7224 ALLOTT AVE*|**|*VAN NUYS*|*CA*|*United States*|*91405*|*7224 ALLOTT AVE*|**|**|*VAN NUYS*|*CA*|*United States*|*91405*|**|**|**|**|**|**|*All LLC Member(s)*|*
SAI CONNECTIONS INC -VAN NUYS*|*B20250160782*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251276424*|*Jun 12 2025 11:13AM*|*6614 VAN NUYS BLVD*|**|*VAN NUYS*|*CA*|*United States*|*91405*|*6614 VAN NUYS BLVD*|**|**|*VAN NUYS*|*CA*|*United States*|*91405*|*6614 VAN NUYS BLVD*|**|*VAN NUYS*|*CA*|*United States*|*91405*|**|*TUTORING AND SOCIAL RECREATIONAL SERVICES
SAIGE Consulting LLC*|*B20250162125*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251275607*|*Jun 12 2025 10:04AM*|*1525 WEST ST*|**|*OAKLAND*|*CA*|*United States*|*94612*|*1525 WEST ST*|**|**|*OAKLAND*|*CA*|*United States*|*94612*|*1525 WEST ST*|**|*OAKLAND*|*CA*|*United States*|*94612*|*All LLC Member(s)*|*Business Consulting and Development
SAIGONESE KITCHEN LLC*|*B20250163142*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4716 LA MADERA AVE*|**|*EL MONTE*|*CA*|*United States*|*91732*|*4716 LA MADERA AVE*|**|**|*EL MONTE*|*CA*|*United States*|*91732*|**|**|**|**|**|**|*One Manager*|*
SAINI TALA OIL INC*|*B20250156472*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251260940*|*Jun 10 2025 10:58AM*|*5103 DOREEN AVE*|**|*TEMPLE CITY*|*CA*|*United States*|*91780*|*5103 DOREEN AVE*|**|**|*TEMPLE CITY*|*CA*|*United States*|*91780*|**|**|**|**|**|**|**|*GAS STATION
