ENTITY_NAME*|*ENTITY_NUM*|*INITIAL_FILING_DATE*|*JURISDICTION*|*ENTITY_STATUS*|*STANDING_SOS*|*ENTITY_TYPE*|*FILING_TYPE*|*FOREIGN_NAME*|*STANDING_FTB*|*STANDING_VCFCF*|*STANDING_AGENT*|*SUSPENSION_DATE*|*LAST_SI_FILE_NUMBER*|*LAST_SI_FILE_DATE*|*PRINCIPAL_ADDRESS*|*PRINCIPAL_ADDRESS2*|*PRINCIPAL_CITY*|*PRINCIPAL_STATE*|*PRINCIPAL_COUNTRY*|*PRINCIPAL_POSTAL_CODE*|*MAILING_ADDRESS*|*MAILING_ADDRESS2*|*MAILING_ADDRESS3*|*MAILING_CITY*|*MAILING_STATE*|*MAILING_COUNTRY*|*MAILING_POSTAL_CODE*|*PRINCIPAL_ADDRESS_IN_CA*|*PRINCIPAL_ADDRESS2_IN_CA*|*PRINCIPAL_CITY_IN_CA*|*PRINCIPAL_STATE_IN_CA*|*PRINCIPAL_COUNTRY_IN_CA*|*PRINCIPAL_POSTAL_CODE_IN_CA*|*LLC_MANAGEMENT_STRUCTURE*|*TYPE_OF_BUSINESS
Volucris, Inc.*|*B20250209097*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*981 ORCHID DR*|**|*BRENTWOOD*|*CA*|*United States*|*94513*|*981 ORCHID DR*|**|**|*BRENTWOOD*|*CA*|*United States*|*94513*|**|**|**|**|**|**|**|*
VORTRIX INC*|*B20250209495*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251489679*|*Jul 17 2025 11:12PM*|*2112 CHESTNUT ST SUITE 220*|**|*ALHAMBRA*|*CA*|*United States*|*91803*|*2112 CHESTNUT ST SUITE 220*|**|**|*ALHAMBRA*|*CA*|*United States*|*91803*|**|**|**|**|**|**|**|*Any lawful purpose
Voyageur Commerce Dynamics*|*B20250206945*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1142 S DIAMOND BAR BLVD SUITE 563*|**|*DIAMOND BAR*|*CA*|*United States*|*91765*|*1142 S DIAMOND BAR BLVD SUITE 563*|**|**|*DIAMOND BAR*|*CA*|*United States*|*91765*|**|**|**|**|**|**|**|*
Voyant Commerce Inc*|*B20250205449*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251474850*|*Jul 15 2025  7:51PM*|*9585 DEVON ST*|**|*RANCHO CUCAMONGA*|*CA*|*United States*|*91730*|*9585 DEVON ST*|**|**|*RANCHO CUCAMONGA*|*CA*|*United States*|*91730*|**|**|**|**|**|**|**|*Any lawful purpose
VP Heron Intermediate Holdings, Inc.*|*B20250209907*|*07/16/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*689 5TH AVENUE*|*FLOOR 14*|*NEW YORK*|*NY*|*United States*|*10022*|*1601 J.P. HENNESSY DRIVE*|**|**|*LAVERGNE*|*TN*|*United States*|*37086*|**|**|**|**|**|**|**|*
VRus Logistics LLC*|*B20250204755*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7840 WALERGA ROAD*|*APT 213*|*ANTELOPE*|*CA*|*United States*|*95843*|*7840 WALERGA ROAD*|*APT 213*|**|*ANTELOPE*|*CA*|*United States*|*95843*|**|**|**|**|**|**|*One Manager*|*
VSQ Med Couriers LLC*|*B20250207487*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
VSULZ LLC*|*B20250205942*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
VTDR ENTERPRISES, LLC*|*B20250208696*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1304 ROOSEVELT AVE*|**|*NATIONAL CITY*|*CA*|*United States*|*91950*|*7490 OPPORTUNITY RD*|*3870*|**|*SAN DIEGO*|*CA*|*United States*|*92111*|**|**|**|**|**|**|*One Manager*|*
VVWING PROMOS INC*|*B20250208874*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3602 INLAND EMPIRE BLVD*|*STE C290*|*ONTARIO*|*CA*|*United States*|*91764*|*3602 INLAND EMPIRE BLVD*|*STE C290*|**|*ONTARIO*|*CA*|*United States*|*91764*|**|**|**|**|**|**|**|*
Vybe Theory LLC*|*B20250211337*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
VYNN LLC*|*B20250205780*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251487796*|*Jul 17 2025  3:30PM*|*5901 SPRING ST*|**|*BUENA PARK*|*CA*|*United States*|*90621*|*5901 SPRING ST*|**|**|*BUENA PARK*|*CA*|*United States*|*90621*|**|**|**|**|**|**|*One Manager*|*women;s and men;s clothing
w2w properties, llc*|*B20250212855*|*07/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
Wade's World LLC*|*B20250205911*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2126 CALLE NARDO*|**|*THOUSAND OAKS*|*CA*|*United States*|*91360*|*2126 CALLE NARDO*|**|**|*THOUSAND OAKS*|*CA*|*United States*|*91360*|**|**|**|**|**|**|*One Manager*|*
Walk Before You Run LLC*|*B20250208574*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*68327 E. PALM CANYON DR*|**|*CATHEDRAL CITY*|*CA*|*United States*|*92234*|*68327 E PALM CANYON DR*|**|**|*CATHEDRAL CITY*|*CA*|*United States*|*92234*|**|**|**|**|**|**|*One Manager*|*
Wall for Women*|*B20250210691*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4414 HIGHWAY 49*|**|*MOKELUMNE HILL*|*CA*|*United States*|*95245*|*4414 HIGHWAY 49*|**|**|*MOKELUMNE HILL*|*CA*|*United States*|*95245*|**|**|**|**|**|**|**|*
WALLIS MEDIA & ENTERTAINMENT, INC.*|*B20250208870*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251483848*|*Jul 17 2025  9:15AM*|*15028 MYSTIC STREET*|**|*WHITTIER*|*CA*|*United States*|*90604*|*15028 MYSTIC STREET*|**|**|*WHITTIER*|*CA*|*United States*|*90604*|*15028 MYSTIC STREET*|**|*WHITTIER*|*CA*|*United States*|*90604*|**|*MEDIA PRODUCTION AND ENTERTAINMENT SERVICES
Walter Adams Investments LLC*|*B20250207950*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*852 BROADMOOR COURT*|**|*LAFAYETTE*|*CA*|*United States*|*94549*|*852 BROADMOOR COURT*|**|**|*LAFAYETTE*|*CA*|*United States*|*94549*|**|**|**|**|**|**|*All LLC Member(s)*|*
Wana Inc*|*B20250208770*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251483893*|*Jul 17 2025  9:21AM*|*19705 COLIMA RD #6*|**|*ROWLAND HEIGHTS*|*CA*|*United States*|*91748*|*19705 COLIMA RD #6*|**|**|*ROWLAND HEIGHTS*|*CA*|*United States*|*91748*|*19705 COLIMA RD #6*|**|*ROWLAND HEIGHTS*|*CA*|*United States*|*91748*|**|*Restaurant
Wanderwell Vehicle Storage LLC*|*B20250205805*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*14004 PALAWAN WAY*|*309*|*MARINA DEL REY*|*CA*|*United States*|*90292*|*14004 PALAWAN WAY*|*309*|**|*MARINA DEL REY*|*CA*|*United States*|*90292*|**|**|**|**|**|**|*One Manager*|*
WANG JINFENG LLC*|*B20250205430*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1401 21ST ST STE R SACRAMENTO COUNTY*|**|*SACRAMENTO*|*CA*|*United States*|*95811*|*1401 21ST ST #7107*|**|**|*SACRAMENTO*|*CA*|*United States*|*95811*|**|**|**|**|**|**|*One Manager*|*
Wang remodeling LLC*|*B20250207432*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*421 N DOHENY DR*|*APT 3*|*BEVERLY HILLS*|*CA*|*United States*|*90210*|*421 N DOHENY DR*|*APT 3*|**|*BEVERLY HILLS*|*CA*|*United States*|*90210*|**|**|**|**|**|**|*One Manager*|*
WARCADE LLC*|*B20250205754*|*07/14/2025*|*FLORIDA*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251485572*|*Jul 17 2025 12:06PM*|*14417 AMERICANA CIR*|*103*|*TAMPA*|*FL*|*United States*|*33613*|*3943 IRVINE BLVD*|*1168*|**|*IRVINE*|*CA*|*United States*|*92602*|*3943 IRVINE BLVD*|*1168*|*IRVINE*|*CA*|*United States*|*92602*|**|*Game Development
WARECORP US, LLC*|*B20250207615*|*07/15/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7 AZALEA DRIVE*|**|*KEY WEST*|*FL*|*United States*|*33040*|*7 AZALEA DRIVE*|**|**|*KEY WEST*|*FL*|*United States*|*33040*|*330 N. BRAND BLVD.*|*SUITE 700*|*GLENDALE*|*CA*|*United States*|*91203*|**|*
Warpefelt Consulting LLC*|*B20250207617*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1719 AVENIDA VISTA LABERA*|**|*OCEANSIDE*|*CA*|*United States*|*92056*|*4140 OCEANSIDE BLVD*|*STE 159 PMB 2094*|**|*OCEANSIDE*|*CA*|*United States*|*92056*|**|**|**|**|**|**|*One Manager*|*
Warrior's Pool Services LLC*|*B20250195834*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251488939*|*Jul 17 2025  6:14PM*|*1420 CALAVO DR*|**|*ESCONDIDO*|*CA*|*United States*|*92026*|*1420 CALAVO DR*|**|**|*ESCONDIDO*|*CA*|*United States*|*92026*|**|**|**|**|**|**|*All LLC Member(s)*|*Pool Service
Warsi Studios LLC*|*B20250207732*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251495385*|*Jul 18 2025 10:11PM*|*1946 W 80TH STREET*|**|*LOS ANGELES*|*CA*|*United States*|*90047*|*1946 W 80TH STREET*|**|**|*LOS ANGELES*|*CA*|*United States*|*90047*|**|**|**|**|**|**|*One Manager*|*Creative studio offering branding services and selling physical goods.
WARYOU HUAYU INC*|*B20250209494*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251489649*|*Jul 17 2025 10:55PM*|*5319 UNIVERSITY DR STE 367*|**|*IRVINE*|*CA*|*United States*|*92612*|*5319 UNIVERSITY DR STE 367*|**|**|*IRVINE*|*CA*|*United States*|*92612*|*5319 UNIVERSITY DR STE 367*|**|*IRVINE*|*CA*|*United States*|*92612*|**|*INTERNATIONAL TRADE, SALES OF WATERPROOF MATERIALS AND AFTER-SALES
Washington Group, LLC*|*B20250205831*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*355 AVOCADO STREET, D1*|**|*COSTA MESA*|*CA*|*United States*|*92627*|*355 AVOCADO STREET, D1*|**|**|*COSTA MESA*|*CA*|*United States*|*92627*|**|**|**|**|**|**|*One Manager*|*
watch feast  LLC*|*B20250208499*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3615 UNIVERSITY AVE*|**|*SAN DIEGO*|*CA*|*United States*|*92104*|*3615 UNIVERSITY AVE*|**|**|*SAN DIEGO*|*CA*|*United States*|*92104*|**|**|**|**|**|**|*One Manager*|*
Waterford Petro Inc.*|*B20250206408*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*121 F ST*|**|*WATERFORD*|*CA*|*United States*|*95386*|*121 F ST*|**|**|*WATERFORD*|*CA*|*United States*|*95386*|**|**|**|**|**|**|**|*
Waterford Petro LLC*|*B20250206291*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*121 F ST*|**|*WATERFORD*|*CA*|*United States*|*95386*|*121 F ST*|**|**|*WATERFORD*|*CA*|*United States*|*95386*|**|**|**|**|**|**|*All LLC Member(s)*|*
Watkins Media Group LLC*|*B20250209489*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251482079*|*Jul 16 2025  6:42PM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*All LLC Member(s)*|*Any lawful purpose
WCDS Org*|*B20250205406*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3201 DANA*|*3201*|*IRVINE*|*CA*|*United States*|*92618*|*3201 DANA*|*3201*|**|*IRVINE*|*CA*|*United States*|*92618*|**|**|**|**|**|**|**|*
WCHC LLC*|*B20250210524*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*898 W 18TH ST*|**|*COSTA MESA*|*CA*|*United States*|*92627*|*898 W 18TH ST*|**|**|*COSTA MESA*|*CA*|*United States*|*92627*|**|**|**|**|**|**|*All LLC Member(s)*|*
WDAE Maiker Uplands MTE ALP, LLC*|*B20250207954*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*26050 MUREAU RD*|*SUITE 200*|*CALABASAS*|*CA*|*United States*|*91302*|*26050 MUREAU RD*|*SUITE 200*|**|*CALABASAS*|*CA*|*United States*|*91302*|**|**|**|**|**|**|*One Manager*|*
WDAE Maiker Uplands MTE, LLC*|*B20250207957*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*26050 MUREAU RD*|*SUITE 200*|*CALABASAS*|*CA*|*United States*|*91302*|*26050 MUREAU RD*|*SUITE 200*|**|*CALABASAS*|*CA*|*United States*|*91302*|**|**|**|**|**|**|*One Manager*|*
WeAllCan LLC*|*B20250205599*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*16868 VIA DEL CAMPO CT*|*STE 100 OFFICE 109*|*SAN DIEGO*|*CA*|*United States*|*92127*|*16868 VIA DEL CAMPO CT*|*STE 100 OFFICE 109*|**|*SAN DIEGO*|*CA*|*United States*|*92127*|**|**|**|**|**|**|*All LLC Member(s)*|*
Webbs Automotive LLC*|*B20250208798*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251492661*|*Jul 18 2025 12:42PM*|*3720 EMERALD ST APT A3*|**|*TORRANCE*|*CA*|*United States*|*90503*|*3720 EMERALD ST APT A3*|**|**|*TORRANCE*|*CA*|*United States*|*90503*|*3720 EMERALD ST APT A3*|**|*TORRANCE*|*CA*|*United States*|*90503*|*All LLC Member(s)*|*Service and perform repair of vehicles
WebHead Creative LLC*|*B20250210171*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251494596*|*Jul 18 2025  4:42PM*|*5407 MARINE AVENUE*|**|*LAWNDALE*|*CA*|*United States*|*90260*|*5407 MARINE AVENUE*|**|**|*LAWNDALE*|*CA*|*United States*|*90260*|**|**|**|**|**|**|*One Manager*|*my business purpose is creative content
WeCan Appliance Repair LLC*|*B20250210561*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*12801 FAIR OAKS BLVD*|*212*|*CITRUS HEIGHTS*|*CA*|*United States*|*95610*|*12801 FAIR OAKS BLVD*|*212*|**|*CITRUS HEIGHTS*|*CA*|*United States*|*95610*|**|**|**|**|**|**|*One Manager*|*
Weddington Manor Homeowners Association, Inc.*|*B20250206597*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
WEHERE ENTERTAINMENT INC.*|*B20250209502*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*5131 SULTANA AVE.*|**|*TEMPLE CITY*|*CA*|*United States*|*91780*|*5131 SULTANA AVE.*|**|**|*TEMPLE CITY*|*CA*|*United States*|*91780*|**|**|**|**|**|**|**|*
Weho Vending LLC*|*B20250209503*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251482134*|*Jul 16 2025  7:02PM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*All LLC Member(s)*|*Any lawful purpose
WEINBERGER INVESTMENTS LLC*|*B20250195613*|*07/14/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3524 SILVERSIDE ROAD*|*35B THE COMMONS*|*WILMINGTON*|*DE*|*United States*|*19810*|*3029 NE 188TH ST.*|*UNIT 824*|**|*MIAMI*|*FL*|*United States*|*33180*|*9431 PORTSMOUTH DR*|**|*HUNTINGTON BEACH*|*CA*|*United States*|*92646*|**|*
Weiss Acre Properties, LLC*|*B20250200615*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*455 CHAMPIONSHIP LANE*|**|*TEMPLETON*|*CA*|*United States*|*93465*|*455 CHAMPIONSHIP LANE*|**|**|*TEMPLETON*|*CA*|*United States*|*93465*|**|**|**|**|**|**|*All LLC Member(s)*|*
WEKINGS INC*|*B20250209752*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1234 S GARFIELD AVE*|*STE 204*|*ALHAMBRA*|*CA*|*United States*|*91801*|*1234 S GARFIELD AVE*|*STE 204*|**|*ALHAMBRA*|*CA*|*United States*|*91801*|**|**|**|**|**|**|**|*
Welby Group LLC*|*B20250207901*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251494763*|*Jul 18 2025  5:23PM*|*584 CASTRO STREET*|*353*|*SAN FRANCISCO*|*CA*|*United States*|*94114*|*584 CASTRO STREET*|*353*|**|*SAN FRANCISCO*|*CA*|*United States*|*94114*|**|**|**|**|**|**|*One Manager*|*IT Services, Technology Consulting, and Technical Installations
WELL HEALTH MEDICAL GROUP APC*|*B20250206973*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251488515*|*Jul 17 2025  4:48PM*|*10908 RIVERSIDE DR*|**|*NORTH HOLLYWOOD*|*CA*|*United States*|*91602*|*10908 RIVERSIDE DR*|**|**|*NORTH HOLLYWOOD*|*CA*|*United States*|*91602*|*10908 RIVERSIDE DR*|**|*NORTH HOLLYWOOD*|*CA*|*United States*|*91602*|**|*Medical office
Wellcare Home Health Services, Inc.*|*B20250205968*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*621 S. VIRGIL AVE.*|*STE 370*|*LOS ANGELES*|*CA*|*United States*|*90005*|*621 S. VIRGIL AVE.*|*STE 370*|**|*LOS ANGELES*|*CA*|*United States*|*90005*|**|**|**|**|**|**|**|*
Wellmaker, Inc.*|*B20250206724*|*07/14/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1230-5 MADERA RD*|*363*|*SIMI VALLEY*|*CA*|*United States*|*93065*|*1230-5 MADERA RD*|*363*|**|*SIMI VALLEY*|*CA*|*United States*|*93065*|**|**|**|**|**|**|**|*
Wellnes365 LLC*|*B20250209267*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*200 SPECTRUM CENTER DRIVE*|*SUITE 2100*|*IRVINE*|*CA*|*United States*|*92618*|*200 SPECTRUM CENTER DRIVE*|*SUITE 2100*|**|*IRVINE*|*CA*|*United States*|*92618*|**|**|**|**|**|**|*All LLC Member(s)*|*
WelterWerk LLC*|*B20250206129*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251481582*|*Jul 16 2025  4:57PM*|*7167 VIA ROMERA*|**|*SAN JOSE*|*CA*|*United States*|*95139*|*7167 VIA ROMERA*|**|**|*SAN JOSE*|*CA*|*United States*|*95139*|*7167 VIA ROMERA*|**|*SAN JOSE*|*CA*|*United States*|*95139*|*All LLC Member(s)*|*Freelance video and creative production services
West 4th Street Films*|*B20250210156*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3579 WILLOWCREST AVE*|**|*STUDIO CITY*|*CA*|*United States*|*91604*|*3579 WILLOWCREST AVE*|**|**|*STUDIO CITY*|*CA*|*United States*|*91604*|**|**|**|**|**|**|**|*
West Adams Wellness LLC*|*B20250209448*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251493085*|*Jul 18 2025  1:36PM*|*1643 LA FAYETTE RD.*|*PH*|*LOS ANGELES*|*CA*|*United States*|*90019*|*1643 LA FAYETTE RD*|*PH*|**|*LOS ANGELES*|*CA*|*United States*|*90019*|**|**|**|**|**|**|*One Manager*|*Massage Therapy and Holistic Bodywork
West Cargo Line Inc*|*B20250206314*|*07/14/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251471642*|*Jul 15 2025  1:26PM*|*25758 VIEW POINTE*|**|*LAKE FOREST*|*CA*|*United States*|*92630*|*25758 VIEW POINTE*|**|**|*LAKE FOREST*|*CA*|*United States*|*92630*|*25758 VIEW POINTE*|**|*LAKE FOREST*|*CA*|*United States*|*92630*|**|*TRANSPORTATION
West Coast Center for Surgeries Holdings, LLC*|*B20250210080*|*07/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*25200 LA PAZ RD. #100*|**|*LAGUNA HILLS*|*CA*|*United States*|*92653*|*25200 LA PAZ RD. #100*|**|**|*LAGUNA HILLS*|*CA*|*United States*|*92653*|**|**|**|**|**|**|*One Manager*|*
West Coast Elite Football Club LLC*|*B20250208480*|*07/15/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251491221*|*Jul 18 2025 10:14AM*|*17519 STRATHERN STREET*|**|*NORTHRIDGE*|*CA*|*United States*|*91325*|*17519 STRATHERN STREET*|**|**|*NORTHRIDGE*|*CA*|*United States*|*91325*|**|**|**|**|**|**|*One Manager*|*Providing Football experience through coaching and professional training
