ENTITY_NAME*|*ENTITY_NUM*|*INITIAL_FILING_DATE*|*JURISDICTION*|*ENTITY_STATUS*|*STANDING_SOS*|*ENTITY_TYPE*|*FILING_TYPE*|*FOREIGN_NAME*|*STANDING_FTB*|*STANDING_VCFCF*|*STANDING_AGENT*|*SUSPENSION_DATE*|*LAST_SI_FILE_NUMBER*|*LAST_SI_FILE_DATE*|*PRINCIPAL_ADDRESS*|*PRINCIPAL_ADDRESS2*|*PRINCIPAL_CITY*|*PRINCIPAL_STATE*|*PRINCIPAL_COUNTRY*|*PRINCIPAL_POSTAL_CODE*|*MAILING_ADDRESS*|*MAILING_ADDRESS2*|*MAILING_ADDRESS3*|*MAILING_CITY*|*MAILING_STATE*|*MAILING_COUNTRY*|*MAILING_POSTAL_CODE*|*PRINCIPAL_ADDRESS_IN_CA*|*PRINCIPAL_ADDRESS2_IN_CA*|*PRINCIPAL_CITY_IN_CA*|*PRINCIPAL_STATE_IN_CA*|*PRINCIPAL_COUNTRY_IN_CA*|*PRINCIPAL_POSTAL_CODE_IN_CA*|*LLC_MANAGEMENT_STRUCTURE*|*TYPE_OF_BUSINESS
RJC Group, LLC*|*B20250222446*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1709 EWING STREET*|**|*LOS ANGELES*|*CA*|*United States*|*90026*|*1709 EWING STREET*|**|**|*LOS ANGELES*|*CA*|*United States*|*90026*|**|**|**|**|**|**|*One Manager*|*
RK Creations LLC*|*B20250219674*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*29881 AVENTURA*|*STE A*|*RANCHO SANTA MARGARITA*|*CA*|*United States*|*92688*|*29881 AVENTURA*|*STE A*|**|*RANCHO SANTA MARGARITA*|*CA*|*United States*|*92688*|**|**|**|**|**|**|*One Manager*|*
RKY Solutions LLC*|*B20250215867*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1121 SOUTH LA BREA AVENUE*|*#1019*|*INGLEWOOD*|*CA*|*United States*|*90301*|*1121 SOUTH LA BREA AVENUE*|*#1019*|**|*INGLEWOOD*|*CA*|*United States*|*90301*|**|**|**|**|**|**|*All LLC Member(s)*|*
RL GREENWAY LLC*|*B20250216683*|*07/21/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*608 S HILL ST*|*STE 1010*|*LOS ANGELES*|*CA*|*United States*|*90014*|*608 S HILL ST*|*STE 1010*|**|*LOS ANGELES*|*CA*|*United States*|*90014*|*608 S HILL ST*|*STE 1010*|*LOS ANGELES*|*CA*|*United States*|*90014*|**|*
RLB Consulting and Education LLC*|*B20250216571*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4209 SMITH GRADE*|**|*SANTA CRUZ*|*CA*|*United States*|*95060*|*4209 SMITH GRADE*|**|**|*SANTA CRUZ*|*CA*|*United States*|*95060*|**|**|**|**|**|**|*One Manager*|*
RMR CONCRETE INC*|*B20250219415*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*607 PALM AVE*|**|*RIVERSIDE*|*CA*|*United States*|*92506*|*607 PALM AVE*|**|**|*RIVERSIDE*|*CA*|*United States*|*92506*|**|**|**|**|**|**|**|*
RNA Connect Inc*|*B20250220427*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251539478*|*Jul 25 2025  1:57PM*|*7268 N FIGUEROA ST*|**|*LOS ANGELES*|*CA*|*United States*|*90041*|*7268 N FIGUEROA ST*|**|**|*LOS ANGELES*|*CA*|*United States*|*90041*|*7268 N FIGUEROA ST*|**|*LOS ANGELES*|*CA*|*United States*|*90041*|**|*CONSULTING BUSINESS FOR HEALTH CARE PROVIDER
RNA Financial Systems, Inc.*|*B20250219722*|*07/22/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*16192 COASTAL HIGHWAY*|**|*LEWES*|*DE*|*United States*|*19958*|*16192 COASTAL HIGHWAY*|**|**|*LEWES*|*DE*|*United States*|*19958*|*1401 21ST STREET*|*SUITE R*|*SACRAMENTO*|*CA*|*United States*|*95811*|**|*
RNAi consulting LLC*|*B20250218910*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251532707*|*Jul 24 2025  2:26PM*|*825 HOLLENBECK AVE*|**|*SUNNYVALE*|*CA*|*United States*|*94087*|*825 HOLLENBECK AVE*|**|**|*SUNNYVALE*|*CA*|*United States*|*94087*|*825 HOLLENBECK AVE*|**|*SUNNYVALE*|*CA*|*United States*|*94087*|*All LLC Member(s)*|*The purpose of this organization includes, but is not limited to: Any ty
ROADSIDE EXPRESS LLC*|*B20250218380*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1930 W COLLEGE AVE APT 114*|**|*SAN BERNARDINO*|*CA*|*United States*|*92407*|*1930 W COLLEGE AVE APT 114*|**|**|*SAN BERNARDINO*|*CA*|*United States*|*92407*|**|**|**|**|**|**|*All LLC Member(s)*|*
Roam and Ramble*|*B20250220226*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*802 W. HIGH POINT DR.*|**|*CLAREMONT*|*CA*|*United States*|*91711*|*802 W. HIGH POINT DR.*|**|**|*CLAREMONT*|*CA*|*United States*|*91711*|**|**|**|**|**|**|**|*
ROB SEWING LLC*|*B20250216102*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2483 SHIELD DR*|**|*UNION CITY*|*CA*|*United States*|*94587*|*2483 SHIELD DR*|**|**|*UNION CITY*|*CA*|*United States*|*94587*|**|**|**|**|**|**|*All LLC Member(s)*|*
Robert Street NOLA LLC*|*B20250210336*|*07/22/2025*|*WYOMING*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*30 N. GOULD ST.*|*STE R*|*SHERIDAN*|*WY*|*United States*|*82801*|*30 N. GOULD ST.*|*STE R*|**|*SHERIDAN*|*WY*|*United States*|*82801*|*500 NEWPORT CENTER DR.*|*STE 620*|*NEWPORT BEACH*|*CA*|*United States*|*92660*|**|*
Roberts C&A LLC*|*B20250215948*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1655 WEST ALPS DRIVE*|**|*UPLAND*|*CA*|*United States*|*91784*|*1655 WEST ALPS DRIVE*|**|**|*UPLAND*|*CA*|*United States*|*91784*|**|**|**|**|**|**|*All LLC Member(s)*|*
Robertson Clinical Laboratory at Crescent LLC*|*B20250221394*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*415 N CRESCENT DR*|*200*|*BEVERLY HILLS*|*CA*|*United States*|*90210*|*415 N CRESCENT DRIVE*|*200*|**|*BEVERLY HILLS*|*CA*|*United States*|*90210*|**|**|**|**|**|**|*One Manager*|*
ROBINSON'S RENTALS LLC*|*B20250216250*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251528071*|*Jul 24 2025  6:39AM*|*7946 VICTOR AVE*|**|*HESPERIA*|*CA*|*United States*|*92345*|*7946 VICTOR AVE*|**|**|*HESPERIA*|*CA*|*United States*|*92345*|*7946 VICTOR AVE*|**|*HESPERIA*|*CA*|*United States*|*92345*|*One Manager*|*RENTALS
ROCCA'S SM INC*|*B20250216451*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*18605 ARGUELLO*|**|*MORGAN HILL*|*CA*|*United States*|*95037*|*18605 ARGUELLO*|**|**|*MORGAN HILL*|*CA*|*United States*|*95037*|**|**|**|**|**|**|**|*
Rock Solid Career and Life Coaching LLC*|*B20250218579*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7921 KINGSWOOD DRIVE*|**|*CITRUS HEIGHTS*|*CA*|*United States*|*95610*|*7921 KINGSWOOD DRIVE*|**|**|*CITRUS HEIGHTS*|*CA*|*United States*|*95610*|**|**|**|**|**|**|*All LLC Member(s)*|*
Rockeffeller Properties, LLC*|*B20250217680*|*07/21/2025*|*CALIFORNIA*|*Inactive*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|*2025-07-23 20:50:11.723*|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
Rockeffeller Properties, LLC*|*B20250221571*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1032 11TH STREET*|**|*MANHATTAN BEACH*|*CA*|*United States*|*90266*|*1032 11TH STREET*|**|**|*MANHATTAN BEACH*|*CA*|*United States*|*90266*|**|**|**|**|**|**|*One Manager*|*
Rocket Learning Foundation*|*B20250217203*|*07/21/2025*|*DELAWARE*|*Active*|*Good*|*Nonprofit Corporation - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*5507 NORTH PLUMCREEK WAY*|**|*BOISE*|*ID*|*United States*|*83713*|*5507 NORTH PLUMCREEK WAY*|**|**|*BOISE*|*ID*|*United States*|*83713*|**|**|**|**|**|**|**|*
ROCKFELL MARKETING*|*B20250216902*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1708 N FAIRVIEW ST*|**|*BURBANK*|*CA*|*United States*|*91505*|*1708 N FAIRVIEW ST*|**|**|*BURBANK*|*CA*|*United States*|*91505*|**|**|**|**|**|**|**|*
Rockridge Properties, Inc.*|*B20250215936*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*5141 LONE TREE WAY*|**|*ANTIOCH*|*CA*|*United States*|*94531*|*5141 LONE TREE WAY*|**|**|*ANTIOCH*|*CA*|*United States*|*94531*|**|**|**|**|**|**|**|*
Rocky Phoenix AI LLC*|*B20250216381*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*219 9TH AVENUE*|*APT 407*|*OAKLAND*|*CA*|*United States*|*94606*|*219 9TH AVENUE*|*APT 407*|**|*OAKLAND*|*CA*|*United States*|*94606*|**|**|**|**|**|**|*One Manager*|*
RODRIGO HOLDINGS LLC*|*B20250222306*|*07/24/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*603 11TH ST*|**|*SANTA MONICA*|*CA*|*United States*|*90402*|*603 11TH ST*|**|**|*SANTA MONICA*|*CA*|*United States*|*90402*|*603 11TH ST*|**|*SANTA MONICA*|*CA*|*United States*|*90402*|**|*
Rodriguez Family Holdings- CA LLC*|*B20250222325*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2108 N ST STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST STE N*|**|**|*SACRAMENTO*|*CA*|*United States*|*95816*|**|**|**|**|**|**|*All LLC Member(s)*|*
Rodriguez Home & Property Group LLC*|*B20250215893*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1401 21ST ST STE R*|**|*SACRAMENTO*|*CA*|*United States*|*95811*|*1401 21ST ST STE R*|**|**|*SACRAMENTO*|*CA*|*United States*|*95811*|**|**|**|**|**|**|*All LLC Member(s)*|*
Rodriguez Home Management Inc.*|*B20250217077*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4316 KENWOOD AVENUE*|**|*LOS ANGELES*|*CA*|*United States*|*90037*|*4316 KENWOOD AVENUE*|**|**|*LOS ANGELES*|*CA*|*United States*|*90037*|**|**|**|**|**|**|**|*
Rogue Studios LLC*|*B20250216557*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251527606*|*Jul 23 2025 10:53PM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*All LLC Member(s)*|*Any lawful purpose
ROGUEWAVE LLC*|*B20250220974*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1218 BOND STREET*|**|*SAN LUIS OBISPO*|*CA*|*United States*|*93405*|*1218 BOND STREET*|**|**|*SAN LUIS OBISPO*|*CA*|*United States*|*93405*|**|**|**|**|**|**|*All LLC Member(s)*|*
Rohey's Trucking LLC*|*B20250216619*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1022 PRAIRIE DR*|**|*SUISUN CITY*|*CA*|*United States*|*94585*|*1022 PRAIRIE DR*|**|**|*SUISUN CITY*|*CA*|*United States*|*94585*|**|**|**|**|**|**|*All LLC Member(s)*|*
ROJAS EXPRESS CARRIERS LLC*|*B20250220360*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*30980 FARR ROAD*|**|*VISALIA*|*CA*|*United States*|*93291*|*30980 FARR ROAD*|**|**|*VISALIA*|*CA*|*United States*|*93291*|**|**|**|**|**|**|*All LLC Member(s)*|*
ROLLOUT REPAIR, INC.*|*B20250216463*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*8212 S CARPENTER ROAD*|**|*MODESTO*|*CA*|*United States*|*95358*|*P.O. BOX 1994*|**|**|*CERES*|*CA*|*United States*|*95307*|**|**|**|**|**|**|**|*
Roma Skin Health & Wellness*|*B20250213753*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3031 WEST MARCH LANE   104-S*|*CA*|*STOCKTON*|*CA*|*United States*|*95219*|*3142 ZACAHRY CT*|**|**|*TRACY*|*CA*|*United States*|*95377*|**|**|**|**|**|**|**|*
ROMO WEALTH PARTNERS LLC*|*B20250220158*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*343 N 16TH ST*|**|*MONTEBELLO*|*CA*|*United States*|*90640*|*343 N 16TH ST*|**|**|*MONTEBELLO*|*CA*|*United States*|*90640*|**|**|**|**|**|**|*All LLC Member(s)*|*
RONALD A MCCOLLUM JR INC*|*B20250221950*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3400 COTTAGE WAY, STE G2 #30762*|**|*SACRAMENTO*|*CA*|*United States*|*95825*|*3400 COTTAGE WAY, STE G2 #30762*|**|**|*SACRAMENTO*|*CA*|*United States*|*95825*|**|**|**|**|**|**|**|*
Rood Shop LLC*|*B20250218965*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251531137*|*Jul 24 2025 12:17PM*|*4709 FOUNTAIN AVE*|**|*LOS ANGELES*|*CA*|*United States*|*90029*|*4709 FOUNTAIN AVE*|**|**|*LOS ANGELES*|*CA*|*United States*|*90029*|*4709 FOUNTAIN AVE*|**|*LOS ANGELES*|*CA*|*United States*|*90029*|*All LLC Member(s)*|*A curated vintage store
ROOF AND GUTTER EXPERTS INC*|*B20250220129*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3400 COTTAGE WAY, STE G2 #30747*|**|*SACRAMENTO*|*CA*|*United States*|*95825*|*3400 COTTAGE WAY, STE G2 #30747*|**|**|*SACRAMENTO*|*CA*|*United States*|*95825*|**|**|**|**|**|**|**|*
ROOT AND STONE VETERINARY WELLNESS INC.*|*B20250222147*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251538576*|*Jul 25 2025 12:21PM*|*31132 VIA CORDOVA*|**|*SAN JUAN CAPISTRANO*|*CA*|*United States*|*92675*|*P.O. BOX 90834*|**|**|*SAN DIEGO*|*CA*|*United States*|*92169*|*31132 VIA CORDOVA*|**|*SAN JUAN CAPISTRANO*|*CA*|*United States*|*92675*|**|*VETERINARY SERVICES
Root Pharm Consulting LLC*|*B20250217798*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251526411*|*Jul 23 2025  5:12PM*|*607 ELMIRA RD*|**|*VACAVILLE*|*CA*|*United States*|*95687*|*607 ELMIRA RD*|**|**|*VACAVILLE*|*CA*|*United States*|*95687*|*607 ELMIRA RD*|**|*VACAVILLE*|*CA*|*United States*|*95687*|*One Manager*|*Consulting
Root Rise LLC*|*B20250218580*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251535569*|*Jul 25 2025 12:06AM*|*2090 VILLA DEL LAGO DR*|*UNIT B*|*CHINO HILLS*|*CA*|*United States*|*91709*|*2090 VILLA DEL LAGO DR*|*UNIT B*|**|*CHINO HILLS*|*CA*|*United States*|*91709*|**|**|**|**|**|**|*One Manager*|*IMPORT AND EXPORT, CONSULTING, SERVICES, RETAIL, DESIGN, MADE TO ORDER, 
ROOT STRENGTH LLC*|*B20250220396*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1407 WILL GEER RD.*|**|*TOPANGA*|*CA*|*United States*|*90290*|*1407 WILL GEER RD.*|**|**|*TOPANGA*|*CA*|*United States*|*90290*|**|**|**|**|**|**|*More Than One Manager*|*
RootEd Foundations LLC*|*B20250219420*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1630 N EDGEMONT ST APT D5*|**|*LOS ANGELES*|*CA*|*United States*|*90027*|*1630 N EDGEMONT ST APT D5*|**|**|*LOS ANGELES*|*CA*|*United States*|*90027*|**|**|**|**|**|**|*All LLC Member(s)*|*
Rooted In Healing LLC*|*B20250217301*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3421 W ARIEL PL*|**|*ANAHEIM*|*CA*|*United States*|*92804*|*3421 W ARIEL PL*|**|**|*ANAHEIM*|*CA*|*United States*|*92804*|**|**|**|**|**|**|*All LLC Member(s)*|*
Rooted in Wellness Education*|*B20250210742*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*140 N. BRANDON ROAD*|**|*FALLBROOK*|*CA*|*United States*|*92028*|*140 N. BRANDON ROAD*|**|**|*FALLBROOK*|*CA*|*United States*|*92028*|**|**|**|**|**|**|**|*
Rooted Spirit Sanctuary Ministries*|*B20250219659*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Religious*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2260 LUCKY 6 TRUCK TRL*|**|*DULZURA*|*CA*|*United States*|*91917*|*PO BOX*|*176*|**|*JAMUL*|*CA*|*United States*|*91935*|**|**|**|**|**|**|**|*
Rootenwork Cleaning & Solutions LLC*|*B20250220648*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1045 MISSION ST*|*7*|*SAN FRANCISCO*|*CA*|*United States*|*94103*|*1045 MISSION ST*|*7*|**|*SAN FRANCISCO*|*CA*|*United States*|*94103*|**|**|**|**|**|**|*One Manager*|*
ROSALIN & Co LLC*|*B20250219504*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*239 RANDALL STREET*|**|*SAN FRANCISCO*|*CA*|*United States*|*94131*|*239 RANDALL STREET*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94131*|**|**|**|**|**|**|*More Than One Manager*|*
Rosalina Jao Rental LLC*|*B20250219481*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251534031*|*Jul 24 2025  4:25PM*|*809 E ORANGE GROVE AVE*|**|*BURBANK*|*CA*|*United States*|*91501*|*809 E ORANGE GROVE AVE*|**|**|*BURBANK*|*CA*|*United States*|*91501*|*809 E ORANGE GROVE AVE*|**|*BURBANK*|*CA*|*United States*|*91501*|*All LLC Member(s)*|*This business is for a rental property
Rosamond 26, LLC*|*B20250216285*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251521888*|*Jul 23 2025 10:48AM*|*3470 WILSHIRE BLVD*|*SUITE 1020*|*LOS ANGELES*|*CA*|*United States*|*90010*|*3470 WILSHIRE BLVD*|*SUITE 1020*|**|*LOS ANGELES*|*CA*|*United States*|*90010*|*3470 WILSHIRE BLVD*|*SUITE 1020*|*LOS ANGELES*|*CA*|*United States*|*90010*|*One Manager*|*Real Estate
Rose City Golf LLC*|*B20250217101*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*369 FAIR OAKS AVE.*|**|*PASADENA*|*CA*|*United States*|*91105*|*369 FAIR OAKS AVE.*|**|**|*PASADENA*|*CA*|*United States*|*91105*|**|**|**|**|**|**|*All LLC Member(s)*|*
Rose Elm Group LLC*|*B20250218102*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*25444 VÍA PACIFICA*|**|*VALENCIA*|*CA*|*United States*|*91355*|*25444 VÍA PACIFICA*|**|**|*VALENCIA*|*CA*|*United States*|*91355*|**|**|**|**|**|**|*All LLC Member(s)*|*
Rose Investors LLC*|*B20250217759*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251526586*|*Jul 23 2025  5:37PM*|*4036 DAVENPORT CT*|**|*ROSEVILLE*|*CA*|*United States*|*95747*|*4036 DAVENPORT CT*|**|**|*ROSEVILLE*|*CA*|*United States*|*95747*|*4036 DAVENPORT CT*|**|*ROSEVILLE*|*CA*|*United States*|*95747*|*All LLC Member(s)*|*LLC will be an Indian Supermarket and sell grocery
Rosebar Partners Mission Viejo LLC*|*B20250218276*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*12100 WILSHIRE BLVD*|*SUITE 1050*|*LOS ANGELES*|*CA*|*United States*|*90025*|*12100 WILSHIRE BLVD*|*SUITE 1050*|**|*LOS ANGELES*|*CA*|*United States*|*90025*|**|**|**|**|**|**|*More Than One Manager*|*
ROSECRANS FUEL LLC*|*B20250217316*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10340 ROSECRANS AVE*|**|*BELLFLOWER*|*CA*|*United States*|*90706*|*2407 E OCEAN BLVD*|**|**|*LONG BEACH*|*CA*|*United States*|*90804*|**|**|**|**|**|**|*One Manager*|*
Rosegate Community Association*|*B20250217111*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
ROSEHIP NAIL & LASH SUPPLY, INC*|*B20250221323*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Close*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*5409 CENTRAL AVE*|*4*|*NEWARK*|*CA*|*United States*|*94560*|*5409 CENTRAL AVE*|*4*|**|*NEWARK*|*CA*|*United States*|*94560*|**|**|**|**|**|**|**|*
