ENTITY_NAME*|*ENTITY_NUM*|*INITIAL_FILING_DATE*|*JURISDICTION*|*ENTITY_STATUS*|*STANDING_SOS*|*ENTITY_TYPE*|*FILING_TYPE*|*FOREIGN_NAME*|*STANDING_FTB*|*STANDING_VCFCF*|*STANDING_AGENT*|*SUSPENSION_DATE*|*LAST_SI_FILE_NUMBER*|*LAST_SI_FILE_DATE*|*PRINCIPAL_ADDRESS*|*PRINCIPAL_ADDRESS2*|*PRINCIPAL_CITY*|*PRINCIPAL_STATE*|*PRINCIPAL_COUNTRY*|*PRINCIPAL_POSTAL_CODE*|*MAILING_ADDRESS*|*MAILING_ADDRESS2*|*MAILING_ADDRESS3*|*MAILING_CITY*|*MAILING_STATE*|*MAILING_COUNTRY*|*MAILING_POSTAL_CODE*|*PRINCIPAL_ADDRESS_IN_CA*|*PRINCIPAL_ADDRESS2_IN_CA*|*PRINCIPAL_CITY_IN_CA*|*PRINCIPAL_STATE_IN_CA*|*PRINCIPAL_COUNTRY_IN_CA*|*PRINCIPAL_POSTAL_CODE_IN_CA*|*LLC_MANAGEMENT_STRUCTURE*|*TYPE_OF_BUSINESS
Renovate Home Improvement LLC*|*B20250170412*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*22 EAST KAVILAND AVENUE*|**|*FRESNO*|*CA*|*United States*|*93706*|*22 EAST KAVILAND AVENUE*|**|**|*FRESNO*|*CA*|*United States*|*93706*|**|**|**|**|**|**|*All LLC Member(s)*|*
Rent Brisa LLC*|*B20250166609*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1242 17TH ST APT 4*|**|*SANTA MONICA*|*CA*|*United States*|*90404*|*1242 17TH ST APT 4*|**|**|*SANTA MONICA*|*CA*|*United States*|*90404*|**|**|**|**|**|**|*All LLC Member(s)*|*
Rep dynasty LLC*|*B20250166745*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10929 MOLETTE ST*|**|*NORWALK*|*CA*|*United States*|*90650*|*10929 MOLETTE ST*|**|**|*NORWALK*|*CA*|*United States*|*90650*|**|**|**|**|**|**|*All LLC Member(s)*|*
Repix Appliance repair LLC*|*B20250173644*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251324405*|*Jun 20 2025  4:24PM*|*2963 CLAIREMONT DR*|**|*SAN DIEGO*|*CA*|*United States*|*92117*|*2963 CLAIREMONT DR*|**|**|*SAN DIEGO*|*CA*|*United States*|*92117*|*2963 CLAIREMONT DR*|**|*SAN DIEGO*|*CA*|*United States*|*92117*|*One Manager*|*appliance repair
Requin Health LLC*|*B20250170169*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251311506*|*Jun 18 2025  4:02PM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*All LLC Member(s)*|*Any lawful purpose
Reset Bail Bonds LLC*|*B20250169678*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
Resin Floor Designs, LLC*|*B20250166749*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*534 LEWELLING BLVD, B*|**|*SAN LEANDRO*|*CA*|*United States*|*94579*|*534 LEWELLING BLVD, B*|**|**|*SAN LEANDRO*|*CA*|*United States*|*94579*|**|**|**|**|**|**|*All LLC Member(s)*|*
Resolute Investment Managers, Inc.*|*B20250172512*|*06/19/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*220 EAST LAS COLINAS BLVD., SUITE 1200*|**|*IRVING*|*TX*|*United States*|*75039*|*220 EAST LAS COLINAS BLVD., SUITE 1200*|**|**|*IRVING*|*TX*|*United States*|*75039*|**|**|**|**|**|**|**|*
RESOLVVY INC*|*B20250171022*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*355 S GRAND AVE STE 2450*|**|*LOS ANGELES*|*CA*|*United States*|*90071*|*355 S GRAND AVE STE 2450*|**|**|*LOS ANGELES*|*CA*|*United States*|*90071*|**|**|**|**|**|**|**|*
RESPITE & CO. SERVICES, LLC*|*B20250171027*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*612 ALUMROCK DR*|**|*ANTIOCH*|*CA*|*United States*|*94509*|*612 ALUMROCK DR*|**|**|*ANTIOCH*|*CA*|*United States*|*94509*|**|**|**|**|**|**|*One Manager*|*
Responsible Development Partners, LLC*|*B20250173646*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2415 SOUTH CENTRAL AVENUE*|**|*LOS ANGELES*|*CA*|*United States*|*90011*|*2415 SOUTH CENTRAL AVENUE*|**|**|*LOS ANGELES*|*CA*|*United States*|*90011*|**|**|**|**|**|**|*One Manager*|*
Restoration Ecosystem LLC*|*B20250170187*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1159 SONORA COURT*|*206*|*SUNNYVALE*|*CA*|*United States*|*94086*|*PO BOX 20610*|**|**|*SAN JOSE*|*CA*|*United States*|*95160*|**|**|**|**|**|**|*All LLC Member(s)*|*
RETAIL PROPCO BORROWER LLC*|*B20250171458*|*06/18/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*108 WILMOT ROAD*|**|*DEERFIELD*|*IL*|*United States*|*60015*|*108 WILMOT ROAD*|**|**|*DEERFIELD*|*IL*|*United States*|*60015*|**|**|**|**|**|**|**|*
Retail Tenant, LLC*|*B20250169147*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*9229 W SUNSET BLVD.*|*SUITE 311*|*WEST HOLLYWOOD*|*CA*|*United States*|*90069*|*9229 W SUNSET BLVD.*|*SUITE 311*|**|*WEST HOLLYWOOD*|*CA*|*United States*|*90069*|**|**|**|**|**|**|*One Manager*|*
ReturnPoint Medical*|*B20250171266*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
ReVamp Construction*|*B20250172664*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251322577*|*Jun 20 2025 12:48PM*|*300 ROYAL WAY*|**|*BAKERSFIELD*|*CA*|*United States*|*93306*|*300 ROYAL WAY*|**|**|*BAKERSFIELD*|*CA*|*United States*|*93306*|**|**|**|**|**|**|**|*GENERAL BUILDING
REVCO Handyman Services LLC*|*B20250173522*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*5431 PANAMA AVE*|**|*RICHMOND*|*CA*|*United States*|*94804*|*5431 PANAMA AVE*|**|**|*RICHMOND*|*CA*|*United States*|*94804*|**|**|**|**|**|**|*One Manager*|*
Revel and Well LLC*|*B20250175222*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251328181*|*Jun 21 2025  4:15PM*|*1121 RIVERA ST*|**|*SAN FRANCISCO*|*CA*|*United States*|*94116*|*1121 RIVERA ST*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94116*|*1121 RIVERA ST*|**|*SAN FRANCISCO*|*CA*|*United States*|*94116*|*All LLC Member(s)*|*The LLC will provide health coaching, nutrition education, and digital w
Reverie Studio*|*B20250168774*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*610 SANTA MONICA BLVD*|*STE 223*|*SANTA MONICA*|*CA*|*United States*|*90401*|*610 SANTA MONICA BLVD*|*STE 223*|**|*SANTA MONICA*|*CA*|*United States*|*90401*|**|**|**|**|**|**|**|*
REVERSE_REP1352 LLC*|*B20250170446*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*337 S CEDROS AVE*|*UNIT B*|*SOLANA BEACH*|*CA*|*United States*|*92075*|*337 S CEDROS AVE*|*UNIT B*|**|*SOLANA BEACH*|*CA*|*United States*|*92075*|**|**|**|**|**|**|*One Manager*|*
REVERSE61725 LLC*|*B20250170431*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*261 N HIGHWAY 101*|*STE 1160*|*SOLANA BEACH*|*CA*|*United States*|*92075*|*261 N HIGHWAY 101*|*STE 1160*|**|*SOLANA BEACH*|*CA*|*United States*|*92075*|**|**|**|**|**|**|*One Manager*|*
REVISION SERVICES, LLC*|*B20250169947*|*06/17/2025*|*NEVADA*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251310334*|*Jun 18 2025  2:21PM*|*13025 SILVER WOLF ROAD*|**|*RENO*|*NV*|*United States*|*89511*|*13025 SILVER WOLF ROAD*|**|**|*RENO*|*NV*|*United States*|*89511*|**|**|**|**|**|**|**|*INVESTMENT
Reviva Management Group, LLC*|*B20250168312*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*701 W. KIMBERLY AVE*|*STE 270*|*PLACENTIA*|*CA*|*United States*|*92870*|*701 W. KIMBERLY AVE*|*STE 200*|**|*PLACENTIA*|*CA*|*United States*|*92870*|**|**|**|**|**|**|*More Than One Manager*|*
Revive & Thrive Investments LLC*|*B20250154854*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*138 RAY STREET*|**|*BAKERSFIELD*|*CA*|*United States*|*93308*|*138 RAY STREET*|**|**|*BAKERSFIELD*|*CA*|*United States*|*93308*|**|**|**|**|**|**|*More Than One Manager*|*
REVIVE REV LLC*|*B20250172927*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*25 PALATINE APT 241*|**|*IRVINE*|*CA*|*United States*|*92612*|*25 PALATINE APT 241*|**|**|*IRVINE*|*CA*|*United States*|*92612*|**|**|**|**|**|**|*All LLC Member(s)*|*
Revive Roots Physical Therapy, Inc.*|*B20250171843*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*33289 PALOMINO CMN*|**|*FREMONT*|*CA*|*United States*|*94555*|*33289 PALOMINO CMN*|**|**|*FREMONT*|*CA*|*United States*|*94555*|**|**|**|**|**|**|**|*
ReviveOC*|*B20250172397*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Religious*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*19702 WESTWINDS LANE*|**|*HUNTINGTON BEACH*|*CA*|*United States*|*92646*|*19702 WESTWINDS LANE*|**|**|*HUNTINGTON BEACH*|*CA*|*United States*|*92646*|**|**|**|**|**|**|**|*
RevPoint Business Solutions LLC*|*B20250173982*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1080 LOVELL AVENUE*|**|*CAMPBELL*|*CA*|*United States*|*95008*|*1080 LOVELL AVENUE*|**|**|*CAMPBELL*|*CA*|*United States*|*95008*|**|**|**|**|**|**|*All LLC Member(s)*|*
RevRack LLC*|*B20250166650*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*175 VILLA AVENUE*|**|*LOS GATOS*|*CA*|*United States*|*95030*|*175 VILLA AVENUE*|**|**|*LOS GATOS*|*CA*|*United States*|*95030*|**|**|**|**|**|**|*All LLC Member(s)*|*
Rewild Company LLC*|*B20250164116*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*26491 ORANGEWOOD RD*|**|*SAN JUAN CAPISTRANO*|*CA*|*United States*|*92675*|*26491 ORANGEWOOD RD*|**|**|*SAN JUAN CAPISTRANO*|*CA*|*United States*|*92675*|**|**|**|**|**|**|*One Manager*|*
Rex Leo LLC*|*B20250168945*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6221 VAN NUYS BLVD*|*1050*|*VAN NUYS*|*CA*|*United States*|*91401*|*6221 VAN NUYS BLVD*|*1050*|**|*VAN NUYS*|*CA*|*United States*|*91401*|**|**|**|**|**|**|*One Manager*|*
Reyes costume installation (RCI) LLC*|*B20250168007*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2720 HALL AVE*|**|*JURUPA VALLEY*|*CA*|*United States*|*92509*|*2720 HALL AVE*|**|**|*JURUPA VALLEY*|*CA*|*United States*|*92509*|**|**|**|**|**|**|*One Manager*|*
Reyes Home Upgrade*|*B20250168130*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*15009 COBALT ST*|**|*SYLMAR*|*CA*|*United States*|*91342*|*15009 COBALT ST*|**|**|*SYLMAR*|*CA*|*United States*|*91342*|**|**|**|**|**|**|**|*
Reynoso Investment Solutions LLC*|*B20250174317*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251324393*|*Jun 20 2025  4:21PM*|*15603 LA SUBIDA DR*|**|*HACIENDA HEIGHTS*|*CA*|*United States*|*91745*|*15603 LA SUBIDA DR*|**|**|*HACIENDA HEIGHTS*|*CA*|*United States*|*91745*|*15603 LA SUBIDA DR*|**|*HACIENDA HEIGHTS*|*CA*|*United States*|*91745*|*All LLC Member(s)*|*Real Estate
RezKor Racing LLC*|*B20250168582*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251303673*|*Jun 17 2025  3:29PM*|*18650 MACARTHUR BLVD STE 300*|**|*IRVINE*|*CA*|*United States*|*92612*|*18650 MACARTHUR BLVD STE 300*|**|**|*IRVINE*|*CA*|*United States*|*92612*|*18650 MACARTHUR BLVD STE 300*|**|*IRVINE*|*CA*|*United States*|*92612*|*All LLC Member(s)*|*managing operating investments in  racing sector
RG Service Tree LLC*|*B20250167849*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*5789 WILDWOOD DR*|**|*MARYSVILLE*|*CA*|*United States*|*95901*|*5789 WILDWOOD DR*|**|**|*MARYSVILLE*|*CA*|*United States*|*95901*|**|**|**|**|**|**|*More Than One Manager*|*
RGL Beauty LLC*|*B20250171386*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251320916*|*Jun 20 2025 10:01AM*|*10516 LONGWORTH AVE*|**|*SANTA FE SPRINGS*|*CA*|*United States*|*90670*|*10516 LONGWORTH AVE*|**|**|*SANTA FE SPRINGS*|*CA*|*United States*|*90670*|*10516 LONGWORTH AVE*|*RAMIREZ*|*SANTA FE SPRINGS*|*CA*|*United States*|*90670*|*More Than One Manager*|*Authorized online beauty product retailer
RGS TRANSPORT INC*|*B20250169625*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*5699 W PONTIAC WAY*|**|*FRESNO*|*CA*|*United States*|*93722*|*5699 W PONTIAC WAY*|**|**|*FRESNO*|*CA*|*United States*|*93722*|**|**|**|**|**|**|**|*
RHEA WHOLESALE LLC*|*B20250175029*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*8659 PYRENEES COURT*|**|*ELK GROVE*|*CA*|*United States*|*95624*|*8659 PYRENEES COURT*|**|**|*ELK GROVE*|*CA*|*United States*|*95624*|**|**|**|**|**|**|*One Manager*|*
Rhema Association Management LLC*|*B20250173856*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2108 N ST STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST STE N*|**|**|*SACRAMENTO*|*CA*|*United States*|*95816*|**|**|**|**|**|**|*One Manager*|*
Rhodora Ursua Consulting LLC*|*B20250166353*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4311 HEYER AVE*|**|*CASTRO VALLEY*|*CA*|*United States*|*94546*|*4311 HEYER AVE*|**|**|*CASTRO VALLEY*|*CA*|*United States*|*94546*|**|**|**|**|**|**|*All LLC Member(s)*|*
RHYS RENTALS, LLC*|*B20250174300*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1123 N ADLER AVE*|**|*CLOVIS*|*CA*|*United States*|*93611*|*1123 N ADLER AVE*|**|**|*CLOVIS*|*CA*|*United States*|*93611*|**|**|**|**|**|**|*One Manager*|*
RIALTO FINANCE, INC.*|*B20250166571*|*06/16/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1593 NORTH POINT STREET*|**|*SAN FRANCISCO*|*CA*|*United States*|*94123*|*1770 GREEN ST*|*APT 603*|**|*SAN FRANCISCO*|*CA*|*United States*|*94123*|*1593 NORTH POINT STREET*|**|*SAN FRANCISCO*|*CA*|*United States*|*94123*|**|*
Rich Off Credit LLC*|*B20250172348*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3373 NORTH MILLBROOK AVENUE*|**|*FRESNO*|*CA*|*United States*|*93726*|*3373 NORTH MILLBROOK AVENUE*|**|**|*FRESNO*|*CA*|*United States*|*93726*|**|**|**|**|**|**|*All LLC Member(s)*|*
Richard Filippini Advisory LLC*|*B20250168992*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251302582*|*Jun 17 2025  1:55PM*|*241 E MOUNTAIN DR*|**|*SANTA BARBARA*|*CA*|*United States*|*93108*|*241 E MOUNTAIN DR*|**|**|*SANTA BARBARA*|*CA*|*United States*|*93108*|**|**|**|**|**|**|*One Manager*|*Strategic business development consulting
Richard Goldman Production LLC*|*B20250169652*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*437 N CHESTER AVE*|*APT 101*|*PASADENA*|*CA*|*United States*|*91106*|*437 N CHESTER AVE*|*APT 101*|**|*PASADENA*|*CA*|*United States*|*91106*|**|**|**|**|**|**|*One Manager*|*
Richardson Custom Homes, LLC*|*B20250169857*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251317372*|*Jun 19 2025  2:50PM*|*24901 MONTE VERDE DRIVE*|**|*LAGUNA NIGUEL*|*CA*|*United States*|*92677*|*24901 MONTE VERDE DRIVE*|**|**|*LAGUNA NIGUEL*|*CA*|*United States*|*92677*|*24901 MONTE VERDE DRIVE*|**|*LAGUNA NIGUEL*|*CA*|*United States*|*92677*|*One Manager*|*Custom Homes and General Contracting
RICHGOODS408 LLC*|*B20250174191*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*47 BELLEVUE AVE*|**|*SAN JOSE*|*CA*|*United States*|*95110*|*47 BELLEVUE AVE*|**|**|*SAN JOSE*|*CA*|*United States*|*95110*|**|**|**|**|**|**|*All LLC Member(s)*|*
Richie Talboy LLC*|*B20250173661*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251324039*|*Jun 20 2025  3:38PM*|*1332 3/4 MILLER DRIVE*|**|*WEST HOLLYWOOD*|*CA*|*United States*|*90069*|*1332 3/4 MILLER DRIVE*|**|**|*WEST HOLLYWOOD*|*CA*|*United States*|*90069*|**|**|**|**|**|**|*One Manager*|*My business is photography
Richline Plumbing Inc*|*B20250167196*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*15260 VENTURA BLVD*|*SUITE 1200*|*SHERMAN OAKS*|*CA*|*United States*|*91403*|*15260 VENTURA BLVD*|*SUITE 1200*|**|*SHERMAN OAKS*|*CA*|*United States*|*91403*|**|**|**|**|**|**|**|*
RichView Window Cleaning LLC*|*B20250170311*|*06/17/2025*|**|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251310909*|*Jun 18 2025  3:07PM*|*101 S HELBERTA AVE*|**|*REDONDO BEACH*|*CA*|*United States*|*90277*|*101 S HELBERTA AVE*|**|**|*REDONDO BEACH*|*CA*|*United States*|*90277*|*101 S HELBERTA AVE*|**|*REDONDO BEACH*|*CA*|*United States*|*90277*|*One Manager*|*Window Cleaning
Ricki Stevens Design LLC*|*B20250171864*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251317703*|*Jun 19 2025  3:25PM*|*442 39TH ST*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*442 39TH ST*|**|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*442 39TH ST*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*All LLC Member(s)*|*Interior design, home design and landscape design
RICOLI INC*|*B20250166714*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3674 BARHAM BLVD*|*L204*|*LOS ANGELES*|*CA*|*United States*|*90068*|*3674 BARHAM BLVD*|*L204*|**|*LOS ANGELES*|*CA*|*United States*|*90068*|**|**|**|**|**|**|**|*
Rider Moto Gear, Inc.*|*B20250167151*|*06/16/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1648 TOPANGA*|**|*COSTA MESA*|*CA*|*United States*|*92627*|*1648 TOPANGA*|**|**|*COSTA MESA*|*CA*|*United States*|*92627*|*1648 TOPANGA*|**|*COSTA MESA*|*CA*|*United States*|*92627*|**|*
RidgeBay*|*B20250171193*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
RIDGECREST FREIGHT llc*|*B20250170584*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*324 LINCOLN ST*|**|*RIDGECREST*|*CA*|*United States*|*93555*|*324 LINCOLN ST*|**|**|*RIDGECREST*|*CA*|*United States*|*93555*|**|**|**|**|**|**|*One Manager*|*
RIF RUF PET SUPPLY LLC*|*B20250170673*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3400 COTTAGE WAY, STE G2 #30174*|**|*SACRAMENTO*|*CA*|*United States*|*95825*|*3400 COTTAGE WAY, STE G2 #30174*|**|**|*SACRAMENTO*|*CA*|*United States*|*95825*|**|**|**|**|**|**|*All LLC Member(s)*|*
Rife Consulting Group, LLC*|*B20250170557*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251316366*|*Jun 19 2025  1:06PM*|*1166 BENT DR*|**|*CAMPBELL*|*CA*|*United States*|*95008*|*1166 BENT DR*|**|**|*CAMPBELL*|*CA*|*United States*|*95008*|**|**|**|**|**|**|*One Manager*|*Talent Consulting for HR and Recruiting
